doc_id,chunk_id,text,source
10,86,"Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-32 Phenotypic Assays Phenotypic assays characterize the co-receptor usage of plasma-derived virus. These assays involve the generation of laboratory viruses that express patient-derived envelope proteins (i.e., gp120 and gp41). These pseudoviruses, which are replication-defective, are used to infect target cell lines that express either CCR5 or CXCR4.11,12 Using the Trofile assay, the co-receptor tropism of the patient-derived virus is confirmed by testing the susceptibility of the virus to specific CCR5 or CXCR4 inhibitors in vitro. This assay takes about 2 weeks to perform and requires a plasma HIV RNA level ≥1,000 copies/mL. The performance characteristics of these assays have evolved. Most, if not all, patients enrolled in premarketing clinical trials of MVC and other CCR5 antagonists were screened with an earlier, less sensitive version of the Trofile assay.12 This earlier assay failed to routinely detect low levels of CXCR4-utilizing variants. As a consequence, some patients enrolled in these clinical trials harbored low levels of such variants at baseline, which were below the assay limit of detection, and these patients exhibited rapid virologic failure after initiation of a CCR5 antagonist.13 The assay has been improved and is now able to detect lower levels of CXCR4-utlizing viruses. In vitro, the assay can detect CXCR4-utilizing clones with 100% sensitivity when those clones represent 0.3% or more of the virus population.14 Although this more sensitive assay has had limited use in prospective clinical trials, it is now the only assay that is commercially available. For unclear reasons, a minority of samples cannot be successfully phenotyped with either generation of the Trofile assay.",10-antiretroguide.pdf
10,87,"For unclear reasons, a minority of samples cannot be successfully phenotyped with either generation of the Trofile assay. In patients with an undetectable viral load or detectable plasma HIV RNA <1,000 copies/mL, phenotypic co-receptor usage can be determined using proviral DNA obtained from peripheral blood mononuclear cells (e.g., Trofile DNA, Monogram Sciences); however, the clinical utility of this assay remains to be determined.15 Genotypic Assays Genotypic determination of HIV-1 co-receptor usage is based on sequencing of the V3-coding region of HIV-1 env, the principal determinant of co-receptor usage. A variety of algorithms and bioinformatics programs can be used to predict co-receptor usage from the V3 sequence.16 When compared to the phenotypic assay, genotypic methods show high specificity (~90%) but only modest sensitivity (~50% to 75%) for the presence of a CXCR4-utilizing virus. Studies in which V3 genotyping was performed on samples from patients screened for clinical trials of MVC suggest that genotyping performed as well as phenotyping in predicting the response to MVC.17-19 An important caveat is that the majority of patients who received MVC were first shown to have R5 virus by a phenotypic assay (Trofile). Consequently, the opportunity to assess treatment response to MVC in patients whose virus was considered R5 by genotype but D/M or X4 by phenotype was limited to a relatively small number of patients. Other studies have also demonstrated relatively high concordance between genotypic- and phenotypic-assessed tropism;20,21 however, there is variability between different genotypic platforms.22 Given these performance characteristics, genotypic tropism assays may not be sufficiently robust to completely rule out the presence of an X4 or D/M variant;23 therefore, the Panel preferentially recommends phenotypic testing.",10-antiretroguide.pdf
10,88,"Based on accessibility, capacity, logistics, and cost, European guidelines currently include genotypic testing as an equivalent option to phenotypic testing when determining co-receptor usage among patients with HIV RNA >1,000 copies/mL and preferentially for those with HIV RNA ≤1,000 copies/mL.24 HIV-1 proviral DNA genotypic tropism testing is available for patients with HIV RNA <1,000 copies/mL. These assays evaluate the HIV-1 proviral DNA integrated within infected cells for CXCR4-utilizing viral strains.25 As discussed above, caution is advised when using such assays, as

Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-33 their detection limit, concordance with plasma HIV RNA tropism, and clinical utility are not yet fully determined. Use of Assays to Determine Co-receptor Usage in Clinical Practice An assay for HIV-1 co-receptor usage should be performed whenever the use of a CCR5 antagonist is being considered (AI). This is true even in the setting of prior tropism testing showing CCR5 usage, as viral evolution may occur over the course of infection. In addition, because virologic failure may occur due to a shift from CCR5-using to CXCR4-using virus, testing for co-receptor usage is recommended in patients who exhibit virologic failure on a CCR5 antagonist (BIII). Virologic failure may also be caused by resistance of a CCR5-using virus to a CCR5 antagonist, but such resistance is uncommon. Compared to genotypic testing, phenotypic testing has more evidence supporting its utility. Therefore, a phenotypic test for co-receptor usage is generally preferred (AI). However, because phenotypic testing is more expensive, requires more time to perform, and may have logistic challenges, a genotypic test to predict HIV-1 co-receptor usage should be considered as an alternative test (BII). As with HIV resistance testing, the results of all prior tropism tests should be obtained.",10-antiretroguide.pdf
10,89,"However, because phenotypic testing is more expensive, requires more time to perform, and may have logistic challenges, a genotypic test to predict HIV-1 co-receptor usage should be considered as an alternative test (BII). As with HIV resistance testing, the results of all prior tropism tests should be obtained. If CXCR4- utlizing or D/M-tropic viruses have ever been detected previously, then repeat testing is not necessary and a CCR5 co-receptor antagonist should not be used. If a CCR5 co-receptor antagonist is being considered in a patient with an undetectable HIV RNA (e.g., in cases of regimen simplification or a toxicity-related switch), a proviral DNA tropism assay can be utilized (BII).26-28 If CXCR4-utlizing or D/M-tropic viruses are detected, then the CCR5 co- receptor antagonist should not be used. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-34 References 1. Moore JP, Kitchen SG, Pugach P, Zack JA. The CCR5 and CXCR4 coreceptors--central to understanding the transmission and pathogenesis of human immunodeficiency virus type 1 infection. AIDS Res Hum Retroviruses. 2004;20(1):111-126. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=15000703. 2. Fatkenheuer G, Pozniak AL, Johnson MA, et al. Efficacy of short-term monotherapy with maraviroc, a new CCR5 antagonist, in patients infected with HIV-1. Nat Med. 2005;11(11):1170-1172. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=16205738. 3. Zhu T, Mo H, Wang N, et al. Genotypic and phenotypic characterization of HIV-1 patients with primary infection. Science. 1993;261(5125):1179-1181. Available at: https://www.ncbi.nlm.nih.gov/pubmed/8356453. 4. Brumme ZL, Goodrich J, Mayer HB, et al. Molecular and clinical epidemiology of CXCR4- using HIV-1 in a large population of antiretroviral-naive individuals. J Infect Dis. 2005;192(3):466-474. Available at: https://www.ncbi.nlm.nih.gov/pubmed/15995960. 5. Raymond S, Nicot F, Saune K, et al. Brief report: HIV-1 tropism during primary infections in France: 1996-2014. J Acquir Immune Defic Syndr. 2016;72(4):376-379. Available at: https://www.ncbi.nlm.nih.gov/pubmed/26959188. 6.",10-antiretroguide.pdf
10,90,"J Infect Dis. 2005;192(3):466-474. Available at: https://www.ncbi.nlm.nih.gov/pubmed/15995960. 5. Raymond S, Nicot F, Saune K, et al. Brief report: HIV-1 tropism during primary infections in France: 1996-2014. J Acquir Immune Defic Syndr. 2016;72(4):376-379. Available at: https://www.ncbi.nlm.nih.gov/pubmed/26959188. 6. Connor RI, Sheridan KE, Ceradini D, Choe S, Landau NR. Change in coreceptor use correlates with disease progression in HIV-1--infected individuals. J Exp Med. 1997;185(4):621-628. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=9034141. 7. Koot M, Keet IP, Vos AH, et al. Prognostic value of HIV-1 syncytium-inducing phenotype for rate of CD4+ cell depletion and progression to AIDS. Ann Intern Med. 1993;118(9):681-688. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=8096374. 8. Hunt PW, Harrigan PR, Huang W, et al. Prevalence of CXCR4 tropism among antiretroviral- treated HIV-1-infected patients with detectable viremia. J Infect Dis. 2006;194(7):926-930. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=16960780. 9. Agwu AL, Yao TJ, Eshleman SH, et al. Phenotypic coreceptor tropism in perinatally HIV- infected youth failing antiretroviral therapy. Pediatr Infect Dis J. 2016;35(7):777-781. Available at: https://www.ncbi.nlm.nih.gov/pubmed/27078121. 10. Wilkin TJ, Su Z, Kuritzkes DR, et al. HIV type 1 chemokine coreceptor use among antiretroviral-experienced patients screened for a clinical trial of a CCR5 inhibitor: AIDS Clinical Trial Group A5211. Clin Infect Dis. 2007;44(4):591-595. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=17243065. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-35 11. Trouplin V, Salvatori F, Cappello F, et al. Determination of coreceptor usage of human immunodeficiency virus type 1 from patient plasma samples by using a recombinant phenotypic assay. J Virol. 2001;75(1):251-259. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=11119595. 12. Whitcomb JM, Huang W, Fransen S, et al. Development and characterization of a novel single-cycle recombinant-virus assay to determine human immunodeficiency virus type 1 coreceptor tropism. Antimicrob Agents Chemother. 2007;51(2):566-575. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=17116663. 13. Westby M, Lewis M, Whitcomb J, et al.",10-antiretroguide.pdf
10,91,"2001;75(1):251-259. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=11119595. 12. Whitcomb JM, Huang W, Fransen S, et al. Development and characterization of a novel single-cycle recombinant-virus assay to determine human immunodeficiency virus type 1 coreceptor tropism. Antimicrob Agents Chemother. 2007;51(2):566-575. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=17116663. 13. Westby M, Lewis M, Whitcomb J, et al. Emergence of CXCR4-using human immunodeficiency virus type 1 (HIV-1) variants in a minority of HIV-1-infected patients following treatment with the CCR5 antagonist maraviroc is from a pretreatment CXCR4-using virus reservoir. J Virol. 2006;80(10):4909-4920. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=16641282. 14. Trinh L, Han D, Huang W, et al. Technical validation of an enhanced sensitivity Trofile HIV coreceptor tropism assay for selecting patients for therapy with entry inhibitors targeting CCR5. Antivir Ther. 2008;13(Suppl 3):A128. 15. Toma J, Frantzell A, Cook J, al e (2010). Phenotypic determination of HIV-1 coreceptor tropism using cell-associated DNA derived from blood samples. Presented at: Conference on Retroviruses and Opportunistic Infections; 2010; San Francisco, CA. 16. Garrido C, Roulet V, Chueca N, et al. Evaluation of eight different bioinformatics tools to predict viral tropism in different human immunodeficiency virus type 1 subtypes. J Clin Microbiol. 2008;46(3):887-891. Available at: https://www.ncbi.nlm.nih.gov/pubmed/18199789. 17. McGovern RA, Thielen A, Mo T, et al. Population-based V3 genotypic tropism assay: a retrospective analysis using screening samples from the A4001029 and MOTIVATE studies. AIDS. 2010;24(16):2517-2525. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=20736814. 18. McGovern RA, Thielen A, Portsmouth S, et al. Population-based sequencing of the V3-loop can predict the virological response to maraviroc in treatment-naive patients of the MERIT trial. J Acquir Immune Defic Syndr. 2012;61(3):279-286. Available at: http://www.ncbi.nlm.nih.gov/pubmed/23095934. 19. Archer J, Weber J, Henry K, et al. Use of four next-generation sequencing platforms to determine HIV-1 Coreceptor Tropism. PLoS One. 2012;7(11):e49602. Available at: http://www.ncbi.nlm.nih.gov/pubmed/23166726. 20. Heger E, Kaiser R, Knops E, et al.",10-antiretroguide.pdf
10,92,"J Acquir Immune Defic Syndr. 2012;61(3):279-286. Available at: http://www.ncbi.nlm.nih.gov/pubmed/23095934. 19. Archer J, Weber J, Henry K, et al. Use of four next-generation sequencing platforms to determine HIV-1 Coreceptor Tropism. PLoS One. 2012;7(11):e49602. Available at: http://www.ncbi.nlm.nih.gov/pubmed/23166726. 20. Heger E, Kaiser R, Knops E, et al. Results of the first international HIV-1 coreceptor proficiency panel test. J Clin Virol. 2017;93:53-56. Available at: https://www.ncbi.nlm.nih.gov/pubmed/28633097. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-36 21. Kagan RM, Johnson EP, Siaw MF, et al. Comparison of genotypic and phenotypic HIV type 1 tropism assay: results from the screening samples of Cenicriviroc Study 202, a randomized phase II trial in treatment-naive subjects. AIDS Res Hum Retroviruses. 2014;30(2):151-159. Available at: https://www.ncbi.nlm.nih.gov/pubmed/23875707. 22. Swenson LC, Dong WW, Mo T, et al. Use of cellular HIV DNA to predict virologic response to maraviroc: performance of population-based and deep sequencing. Clin Infect Dis. 2013;56(11):1659-1666. Available at: https://www.ncbi.nlm.nih.gov/pubmed/23429552. 23. Lin NH, Kuritzkes DR. Tropism testing in the clinical management of HIV-1 infection. Curr Opin HIV AIDS. 2009;4(6):481-487. Available at: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&dopt=Citation&lis t_uids=20048714. 24. Vandekerckhove LP, Wensing AM, Kaiser R, et al. European guidelines on the clinical management of HIV-1 tropism testing. Lancet Infect Dis. 2011;11(5):394-407. Available at: http://www.ncbi.nlm.nih.gov/pubmed/21429803. 25. Fabeni L, Berno G, Svicher V, et al. Genotypic tropism testing in HIV-1 proviral DNA can provide useful information at low-level viremia. J Clin Microbiol. 2015;53(9):2935-2941. Available at: https://www.ncbi.nlm.nih.gov/pubmed/26135872. 26. Vitiello P, Brudney D, MacCartney M, et al. Responses to switching to maraviroc-based antiretroviral therapy in treated patients with suppressed plasma HIV-1-RNA load. Intervirology. 2012;55(2):172-178. Available at: http://www.ncbi.nlm.nih.gov/pubmed/22286889. 27. Bonjoch A, Pou C, Perez-Alvarez N, et al. Switching the third drug of antiretroviral therapy to maraviroc in aviraemic subjects: a pilot, prospective, randomized clinical trial. J Antimicrob Chemother. 2013;68(6):1382-1387. Available at: https://www.ncbi.nlm.nih.gov/pubmed/23354282. 28.",10-antiretroguide.pdf
10,93,"Intervirology. 2012;55(2):172-178. Available at: http://www.ncbi.nlm.nih.gov/pubmed/22286889. 27. Bonjoch A, Pou C, Perez-Alvarez N, et al. Switching the third drug of antiretroviral therapy to maraviroc in aviraemic subjects: a pilot, prospective, randomized clinical trial. J Antimicrob Chemother. 2013;68(6):1382-1387. Available at: https://www.ncbi.nlm.nih.gov/pubmed/23354282. 28. Pett SL, Amin J, Horban A, et al. Maraviroc, as a switch option, in HIV-1-infected individuals with stable, well-controlled HIV replication and R5-tropic virus on their first nucleoside/nucleotide reverse transcriptase inhibitor plus ritonavir-boosted protease inhibitor regimen: week 48 results of the randomized, multicenter MARCH Study. Clin Infect Dis. 2016;63(1):122-132. Available at: https://pubmed.ncbi.nlm.nih.gov/27048747. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-37 HLA-B*5701 Screening Updated: December 1, 2007 Reviewed: January 10, 2011 Panel’s Recommendations • The Panel recommends screening for HLA-B*5701 before starting patients on an abacavir (ABC)-containing regimen to reduce the risk of hypersensitivity reaction (HSR) (AI). • HLA-B*5701-positive patients should not be prescribed ABC (AI). • The positive status should be recorded as an ABC allergy in the patient’s medical record (AII). • When HLA-B*5701 screening is not readily available, it remains reasonable to initiate ABC with appropriate clinical counseling and monitoring for any signs of HSR (CIII). Rating of Recommendations: A = Strong; B = Moderate; C = Weak Rating of Evidence: I = data from randomized controlled trials; II = data from well-designed nonrandomized trials or observational cohort studies with long-term clinical outcomes; III = expert opinion The abacavir (ABC) hypersensitivity reaction (HSR) is a multiorgan clinical syndrome typically seen within the initial 6 weeks of ABC treatment. This reaction has been reported in 5% to 8% of patients participating in clinical trials when using clinical criteria for the diagnosis, and it is the major reason for early discontinuation of ABC.",10-antiretroguide.pdf
10,94,"This reaction has been reported in 5% to 8% of patients participating in clinical trials when using clinical criteria for the diagnosis, and it is the major reason for early discontinuation of ABC. Discontinuing ABC usually promptly reverses HSR, whereas subsequent rechallenge can cause a rapid, severe, and even life-threatening recurrence.1 Studies that evaluated demographic risk factors for ABC HSR have shown racial background as a risk factor, with white patients generally having a higher risk (5%–8%) than black patients (2%–3%). Several groups reported a highly significant association between ABC HSR and the presence of the major histocompatibility complex (MHC) class I allele HLA-B*5701.2, 3 Because the clinical criteria used for ABC HSR are overly sensitive and may lead to false-positive ABC HSR diagnoses, an ABC skin patch test (SPT) was developed as a research tool to immunologically confirm ABC HSR.4 A positive ABC SPT is an ABC-specific delayed HSR that results in redness and swelling at the skin site of application. All ABC SPT–positive patients studied were also positive for the HLA-B*5701 allele.5 The ABC SPT could be falsely negative for some patients with ABC HSR and, at this point, is not recommended for use as a clinical tool. The PREDICT-1 study randomized participants with HIV before starting ABC either to be prospectively screened for HLA-B*5701 (with HLA-B*5701–positive patients not offered ABC) or to standard of care at the time of the study (i.e., no HLA screening, with all patients receiving ABC).6 The overall HLA-B*5701 prevalence in this predominately white population was 5.6%. In this cohort, screening for HLA-B*5701 eliminated immunologic ABC HSR (defined as ABC SPT positive) compared with standard of care (0% vs. 2.7%), yielding a 100% negative predictive value with respect to SPT and significantly decreasing the rate of clinically suspected ABC HSR (3.4% vs. 7.8%).",10-antiretroguide.pdf
10,95,"In this cohort, screening for HLA-B*5701 eliminated immunologic ABC HSR (defined as ABC SPT positive) compared with standard of care (0% vs. 2.7%), yielding a 100% negative predictive value with respect to SPT and significantly decreasing the rate of clinically suspected ABC HSR (3.4% vs. 7.8%). The SHAPE study corroborated the low rate of immunologically validated ABC HSR in black patients and confirmed the utility of HLA-B*5701 screening for the risk of ABC HSR (100% sensitivity in black and white populations).7 On the basis of the results of these studies, the Panel recommends screening for HLA-B*5701 before starting an ABC-containing regimen in a person with HIV (AI). HLA-B*5701–positive patients should not be prescribed ABC (AI), and the positive status should be recorded as an ABC allergy in the patient’s medical record (AII). HLA-B*5701 testing is needed only once in a patient’s lifetime; thus, efforts to carefully record and maintain the test result and to educate the patient about its implications are important. The specificity of the HLA-B*5701 test in predicting ABC HSR is lower than the sensitivity (i.e., 33%–50% of HLA-B*5701–positive patients would likely not develop

Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-38 confirmed ABC HSR if exposed to ABC). HLA-B*5701 should not be used as a substitute for clinical judgment or pharmacovigilance, because a negative HLA-B*5701 result does not absolutely rule out the possibility of some form of ABC HSR. When HLA-B*5701 screening is not readily available, it remains reasonable to initiate ABC with appropriate clinical counseling and monitoring for any signs of ABC HSR (CIII). Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-39 References 1. Hetherington S, McGuirk S, Powell G, et al. Hypersensitivity reactions during therapy with the nucleoside reverse transcriptase inhibitor abacavir.",10-antiretroguide.pdf
10,96,"Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV C-39 References 1. Hetherington S, McGuirk S, Powell G, et al. Hypersensitivity reactions during therapy with the nucleoside reverse transcriptase inhibitor abacavir. Clin Ther. 2001;23(10):1603-1614. Available at: https://www.ncbi.nlm.nih.gov/pubmed/11726000. 2. Mallal S, Nolan D, Witt C, et al. Association between presence of HLA-B*5701, HLA-DR7, and HLA-DQ3 and hypersensitivity to HIV-1 reverse-transcriptase inhibitor abacavir. Lancet. 2002;359(9308):727-732. Available at: http://www.ncbi.nlm.nih.gov/pubmed/11888582. 3. Hetherington S, Hughes AR, Mosteller M, et al. Genetic variations in HLA-B region and hypersensitivity reactions to abacavir. Lancet. 2002;359(9312):1121-1122. Available at: http://www.ncbi.nlm.nih.gov/pubmed/11943262. 4. Phillips EJ, Sullivan JR, Knowles SR, Shear NH. Utility of patch testing in patients with hypersensitivity syndromes associated with abacavir. AIDS. 2002;16(16):2223-2225. Available at: http://www.ncbi.nlm.nih.gov/pubmed/12409746. 5. Phillips E, Rauch A, Nolan D, et al. Pharmacogenetics and clinical characteristics of patch test confirmed patients with Abacavir hypersensitivity. 7th International Workshop on Clinical Pharmacology of HIV Therapy; 2006; Lisbon, Portugal. 6. Mallal S, Phillips E, Carosi G, et al. HLA-B*5701 screening for hypersensitivity to abacavir. N Engl J Med. 2008;358(6):568-579. Available at: https://www.ncbi.nlm.nih.gov/pubmed/18256392. 7. Saag M, Balu R, Phillips E, et al. High sensitivity of human leukocyte antigen-b*5701 as a marker for immunologically confirmed abacavir hypersensitivity in white and black patients. Clin Infect Dis. 2008;46(7):1111-1118. Available at: https://www.ncbi.nlm.nih.gov/pubmed/18444831.",10-antiretroguide.pdf
10,97,"HLA-B*5701 screening for hypersensitivity to abacavir. N Engl J Med. 2008;358(6):568-579. Available at: https://www.ncbi.nlm.nih.gov/pubmed/18256392. 7. Saag M, Balu R, Phillips E, et al. High sensitivity of human leukocyte antigen-b*5701 as a marker for immunologically confirmed abacavir hypersensitivity in white and black patients. Clin Infect Dis. 2008;46(7):1111-1118. Available at: https://www.ncbi.nlm.nih.gov/pubmed/18444831. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV D-1 TREATMENT GOALS Updated: January 28, 2016 Reviewed: January 28, 2016 Antiretroviral therapy (ART) has reduced HIV-related morbidity and mortality at all stages of HIV infection1-4 and has reduced HIV transmission.5-8 Maximal and durable suppression of plasma viremia delays or prevents the selection of drug-resistance mutations, preserves or improves CD4 T lymphocyte (CD4) cell numbers, and confers substantial clinical benefits, all of which are important treatment goals.9,10 HIV suppression with ART may also decrease inflammation and immune activation thought to contribute to higher rates of cardiovascular and other end-organ damage reported in cohorts with HIV (see Initiating Antiretroviral Therapy). Despite these benefits, eradication of HIV infection cannot be achieved with available antiretrovirals (ARVs). Treatment interruption has been associated with rebound viremia, worsening of immune function, and increased morbidity and mortality.11 Thus, once initiated, ART should be continued, with the following key treatment goals: • Maximally and durably suppress plasma HIV RNA; • Restore and preserve immunologic function; • Reduce HIV-associated morbidity and prolong the duration and quality of survival; and • Prevent HIV transmission. Achieving viral suppression currently requires the use of combination ARV regimens that generally include three active drugs from two or more drug classes. Baseline patient characteristics and results from drug resistance testing should guide design of the specific regimen (see What to Start: Initial Combination Regimens for People With HIV).",10-antiretroguide.pdf
10,98,"Achieving viral suppression currently requires the use of combination ARV regimens that generally include three active drugs from two or more drug classes. Baseline patient characteristics and results from drug resistance testing should guide design of the specific regimen (see What to Start: Initial Combination Regimens for People With HIV). When initial HIV suppression is not achieved or not maintained, changing to a new regimen with at least two active drugs is often required (see Virologic Failure). The increasing number of ARV drugs and drug classes makes viral suppression below detection limits an achievable goal in most patients. After initiation of effective ART, viral load reduction to below limits of assay detection usually occurs within the first 12 to 24 weeks of therapy. Predictors of virologic success include the following: • Low baseline viremia; • High potency of the ARV regimen; • Tolerability of the regimen; • Convenience of the regimen; and • Excellent adherence to the regimen. Strategies to Achieve Treatment Goals Selection of Initial Combination Regimen Several ARV regimens are recommended for use in ART-naive patients (see What to Start). Most of the recommended regimens have comparable efficacy but vary in pill burden, potential for drug interactions and/or side effects, and propensity to select for resistance mutations if ART adherence is suboptimal. Regimens should be tailored for the individual patient to enhance adherence and support long-term treatment success. Considerations when selecting an ARV regimen for an

Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV D-2 individual patient include potential side effects, patient comorbidities, possible interactions with concomitant medications, results of pretreatment genotypic drug-resistance testing, and regimen convenience (see Table 7). Improving Adherence Suboptimal adherence may result in reduced treatment response.",10-antiretroguide.pdf
10,99,"Improving Adherence Suboptimal adherence may result in reduced treatment response. Incomplete adherence can result from complex medication regimens; patient-related factors, such as active substance abuse, depression, or the experience of adverse effects; and health system issues, including interruptions in patient access to medication and inadequate treatment education and support. Conditions that promote adherence should be maximized before and after initiation of ART (see Adherence to Antiretroviral Therapy). Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV D-3 References 1. Severe P, Juste MA, Ambroise A, et al. Early versus standard antiretroviral therapy for HIV- infected adults in Haiti. N Engl J Med. 2010;363(3):257-265. Available at: https://www.ncbi.nlm.nih.gov/pubmed/20647201. 2. INSIGHT START Study Group. Initiation of antiretroviral therapy in early asymptomatic HIV infection. N Engl J Med. 2015. Available at: https://www.ncbi.nlm.nih.gov/pubmed/26192873. 3. TEMPRANO ANRS Study Group, Danel C, Moh R, et al. A trial of early antiretrovirals and isoniazid preventive therapy in Africa. N Engl J Med. 2015;373(9):808-822. Available at: https://www.ncbi.nlm.nih.gov/pubmed/26193126. 4. Kitahata MM, Gange SJ, Abraham AG, et al. Effect of early versus deferred antiretroviral therapy for HIV on survival. N Engl J Med. 2009;360(18):1815-1826. Available at: https://www.ncbi.nlm.nih.gov/pubmed/19339714. 5. Mofenson LM, Lambert JS, Stiehm ER, et al. Risk factors for perinatal transmission of human immunodeficiency virus type 1 in women treated with zidovudine. Pediatric AIDS Clinical Trials Group Study 185 Team. N Engl J Med. 1999;341(6):385-393. Available at: https://www.ncbi.nlm.nih.gov/pubmed/10432323. 6. Wood E, Kerr T, Marshall BD, et al. Longitudinal community plasma HIV-1 RNA concentrations and incidence of HIV-1 among injecting drug users: prospective cohort study. BMJ. 2009;338:b1649. Available at: https://www.ncbi.nlm.nih.gov/pubmed/19406887. 7. Cohen MS, Chen YQ, McCauley M, et al. Prevention of HIV-1 infection with early antiretroviral therapy. N Engl J Med. 2011;365(6):493-505. Available at: https://www.ncbi.nlm.nih.gov/pubmed/21767103. 8. Reynolds SJ, Makumbi F, Nakigozi G, et al.",10-antiretroguide.pdf
10,100,"BMJ. 2009;338:b1649. Available at: https://www.ncbi.nlm.nih.gov/pubmed/19406887. 7. Cohen MS, Chen YQ, McCauley M, et al. Prevention of HIV-1 infection with early antiretroviral therapy. N Engl J Med. 2011;365(6):493-505. Available at: https://www.ncbi.nlm.nih.gov/pubmed/21767103. 8. Reynolds SJ, Makumbi F, Nakigozi G, et al. HIV-1 transmission among HIV-1 discordant couples before and after the introduction of antiretroviral therapy. AIDS. 2011;25(4):473-477. Available at: http://www.ncbi.nlm.nih.gov/pubmed/21160416. 9. O'Brien WA, Hartigan PM, Martin D, et al. Changes in plasma HIV-1 RNA and CD4+ lymphocyte counts and the risk of progression to AIDS. Veterans Affairs Cooperative Study Group on AIDS. N Engl J Med. 1996;334(7):426-431. Available at: https://www.ncbi.nlm.nih.gov/pubmed/8552144. 10. Garcia F, de Lazzari E, Plana M, et al. Long-term CD4+ T-cell response to highly active antiretroviral therapy according to baseline CD4+ T-cell count. J Acquir Immune Defic Syndr. 2004;36(2):702-713. Available at: https://www.ncbi.nlm.nih.gov/pubmed/15167289. 11. El-Sadr WM, Lundgren JD, Neaton JD, et al. CD4+ count-guided interruption of antiretroviral treatment. N Engl J Med. 2006;355(22):2283-2296. Available at: https://www.ncbi.nlm.nih.gov/pubmed/17135583. Guidelines for the Use of Antiretroviral Agents in Adults and Adolescents With HIV E-1 INITIATION OF ANTIRETROVIRAL THERAPY Updated: September 25, 2025 Reviewed: September 25, 2025 Panel’s Recommendations • The Panel on Antiretroviral Guidelines for Adults and Adolescents (the Panel) recommends antiretroviral therapy (ART) for all people with HIV to reduce morbidity and mortality (AI) and to prevent transmission of HIV to others (AI). • The Panel recommends initiating ART immediately (or as soon as possible) after HIV diagnosis in order to increase the uptake of ART and linkage to care, decrease the time to viral suppression for individual patients, and improve the rate of virologic suppression among people with HIV (AII).",10-antiretroguide.pdf
10,101,"• The Panel recommends initiating ART immediately (or as soon as possible) after HIV diagnosis in order to increase the uptake of ART and linkage to care, decrease the time to viral suppression for individual patients, and improve the rate of virologic suppression among people with HIV (AII). • When initiating ART, people with HIV should be counseled on the benefits, lifelong need, and importance of adherence to ART; clinicians should also identify and address barriers to care engagement and ART adherence (AIII). Rating of Recommendations: A = Strong; B = Moderate; C = Weak Rating of Evidence: I = Data from randomized controlled trials; II = Data from well-designed nonrandomized trials or observational cohort studies with long-term clinical outcomes; III = Expert opinion Introduction The primary goals of antiretroviral therapy (ART) are to prevent HIV-associated morbidity and mortality and to prevent transmission of HIV to others. These goals are accomplished by using effective ART to achieve and maintain plasma HIV-1 RNA levels (viral load) below the quantification limits of commercially available assays.",10-antiretroguide.pdf
